Date_value,Day_quarter,in_ACCIDENT AND EMERGENCY,in_CARDIOLOGY,in_COVID,in_DERMATOLOGY,in_GASTROENTEROLOGY,in_GENERAL MEDICINE,in_GENERAL SURGERY,in_GERIATRIC MEDICINE,in_GYNAECOLOGY,in_HAEMATOLOGY (CLINICAL),in_ONCOLOGY,in_OPHTHALMOLOGY,in_OTHER,in_PALLIATIVE MEDICINE,in_REHABILITATION,in_THORACIC MEDICINE,in_TRAUMA AND ORTHOPAEDICS,in_UROLOGY,in_total,out_ACCIDENT AND EMERGENCY,out_CARDIOLOGY,out_COVID,out_DERMATOLOGY,out_GASTROENTEROLOGY,out_GENERAL MEDICINE,out_GENERAL SURGERY,out_GERIATRIC MEDICINE,out_GYNAECOLOGY,out_HAEMATOLOGY (CLINICAL),out_ONCOLOGY,out_OPHTHALMOLOGY,out_OTHER,out_PALLIATIVE MEDICINE,out_REHABILITATION,out_THORACIC MEDICINE,out_TRAUMA AND ORTHOPAEDICS,out_UROLOGY,out_total,D_O_W,W_O_M,MONTH,daily_total,total,daily_GENERAL SURGERY,GENERAL SURGERY,daily_GERIATRIC MEDICINE,GERIATRIC MEDICINE,daily_THORACIC MEDICINE,THORACIC MEDICINE,daily_ACCIDENT AND EMERGENCY,ACCIDENT AND EMERGENCY,daily_UROLOGY,UROLOGY,daily_GENERAL MEDICINE,GENERAL MEDICINE,daily_OTHER,OTHER,daily_CARDIOLOGY,CARDIOLOGY,daily_OPHTHALMOLOGY,OPHTHALMOLOGY,daily_GYNAECOLOGY,GYNAECOLOGY,daily_DERMATOLOGY,DERMATOLOGY,daily_GASTROENTEROLOGY,GASTROENTEROLOGY,daily_REHABILITATION,REHABILITATION,daily_ONCOLOGY,ONCOLOGY,daily_COVID,COVID,daily_HAEMATOLOGY (CLINICAL),HAEMATOLOGY (CLINICAL),daily_TRAUMA AND ORTHOPAEDICS,TRAUMA AND ORTHOPAEDICS,daily_PALLIATIVE MEDICINE,PALLIATIVE MEDICINE,new_date
17/01/2015,6AM-12AM,6,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,14,-8,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-12,Saturday,3,Jan,2,353,1,32,1,35,-1,21,-2,6,1,11,4,165,0,21,-2,35,0,1,0,1,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,15,17/01/2015 06:00
17/01/2015,12AM-6PM,9,3,0,0,0,8,3,0,0,0,0,0,1,0,0,0,0,2,26,-7,-5,0,0,0,-10,-3,-3,-1,-1,0,0,0,-1,0,0,0,-1,-32,Saturday,3,Jan,-6,347,0,32,-3,32,0,21,2,8,1,12,-2,163,1,22,-2,33,0,1,-1,0,0,0,0,3,0,2,0,0,0,0,-1,4,0,0,-1,14,17/01/2015 12:00
17/01/2015,6PM-12PM,5,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,19,-8,-2,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-2,-17,Saturday,3,Jan,2,349,4,36,0,32,0,21,-3,5,1,13,0,163,0,22,0,33,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,0,0,14,17/01/2015 18:00
18/01/2015,12PM-6AM,3,1,0,0,0,6,1,1,0,0,0,0,2,0,0,0,0,0,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Sunday,4,Jan,13,362,1,37,1,33,0,21,2,7,0,13,6,169,2,24,1,34,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,0,0,14,18/01/2015 00:00
18/01/2015,6AM-12AM,3,4,0,0,0,6,1,2,0,0,0,0,0,0,0,1,0,1,18,-2,-2,0,0,-1,-1,-1,0,0,0,0,0,-2,0,-1,0,0,-1,-11,Sunday,4,Jan,7,369,0,37,2,35,1,22,1,8,0,13,5,174,-2,22,2,36,0,1,0,0,0,0,-1,2,-1,1,0,0,0,0,0,4,0,0,0,14,18/01/2015 06:00
18/01/2015,12AM-6PM,8,1,0,0,1,11,2,1,0,2,0,0,1,0,0,2,0,2,31,-5,-2,0,0,0,-7,-3,-1,0,0,0,0,0,0,0,-1,0,-1,-20,Sunday,4,Jan,11,380,-1,36,0,35,1,23,3,11,1,14,4,178,1,23,-1,35,0,1,0,0,0,0,1,3,0,1,0,0,0,0,2,6,0,0,0,14,18/01/2015 12:00
18/01/2015,6PM-12PM,5,2,0,0,0,8,3,1,0,0,0,0,0,1,0,0,0,3,23,-14,0,0,0,0,-4,-1,0,0,0,0,0,0,0,0,0,0,-1,-20,Sunday,4,Jan,3,383,2,38,1,36,0,23,-9,2,2,16,4,182,0,23,2,37,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,1,15,18/01/2015 18:00
19/01/2015,12PM-6AM,7,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,12,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Monday,4,Jan,10,393,0,38,1,37,1,24,5,7,0,16,2,184,1,24,0,37,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,15,19/01/2015 00:00
19/01/2015,6AM-12AM,4,1,0,0,1,8,2,0,1,0,0,0,1,0,0,2,0,1,21,-4,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-6,Monday,4,Jan,15,408,2,40,0,37,2,26,0,7,1,17,6,190,1,25,1,38,0,1,1,1,0,0,1,4,0,1,0,0,0,0,0,6,0,0,0,15,19/01/2015 06:00
19/01/2015,12AM-6PM,5,5,0,0,0,23,5,1,0,0,0,0,2,2,0,1,0,3,47,-12,-2,0,0,-1,-27,-8,-4,0,0,0,0,-2,0,-1,-3,0,-3,-63,Monday,4,Jan,-16,392,-3,37,-3,34,-2,24,-7,0,0,17,-4,186,0,25,3,41,0,1,0,1,0,0,-1,3,-1,0,0,0,0,0,0,6,0,0,2,17,19/01/2015 12:00
19/01/2015,6PM-12PM,4,1,0,0,0,9,3,0,0,1,0,0,1,0,0,0,0,2,21,-3,-2,0,0,0,-9,-3,-1,0,0,0,-1,0,0,0,-1,0,-2,-22,Monday,4,Jan,-1,391,0,37,-1,33,-1,23,1,1,0,17,0,186,1,26,-1,40,-1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,7,0,0,0,17,19/01/2015 18:00
20/01/2015,12PM-6AM,1,2,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,Tuesday,4,Jan,10,401,0,37,0,33,0,23,1,2,1,18,5,191,1,27,2,42,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,7,0,0,-1,16,20/01/2015 00:00
20/01/2015,6AM-12AM,6,1,0,0,0,7,3,1,0,0,0,0,1,0,0,0,0,3,22,-3,0,0,0,0,-8,-1,-1,0,0,0,0,0,0,0,0,0,-2,-15,Tuesday,4,Jan,7,408,2,39,0,33,0,23,3,5,1,19,-1,190,1,28,1,43,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,16,20/01/2015 06:00
20/01/2015,12AM-6PM,3,8,0,0,2,11,7,0,0,0,0,0,2,0,0,3,0,2,38,-4,-6,0,0,0,-26,-9,-4,-1,-1,0,0,0,0,0,-1,0,-1,-53,Tuesday,4,Jan,-15,393,-2,37,-4,29,2,25,-1,4,1,20,-15,175,2,30,2,45,0,0,-1,0,0,0,2,6,0,0,0,0,0,0,-1,6,0,0,0,16,20/01/2015 12:00
20/01/2015,6PM-12PM,8,1,0,0,0,9,1,2,0,2,0,0,1,1,0,2,0,1,28,-8,-2,0,0,0,-7,-2,0,0,0,0,0,-1,0,0,-2,0,-1,-23,Tuesday,4,Jan,5,398,-1,36,2,31,0,25,0,4,0,20,2,177,0,30,-1,44,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,8,0,0,1,17,20/01/2015 18:00
21/01/2015,12PM-6AM,3,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,12,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-5,Wednesday,4,Jan,7,405,2,38,1,32,0,25,-1,3,1,21,3,180,0,30,1,45,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,17,21/01/2015 00:00
21/01/2015,6AM-12AM,2,3,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,3,20,-4,-1,0,0,0,-2,-2,0,0,0,0,0,0,-1,0,0,0,-2,-12,Wednesday,4,Jan,8,413,1,39,0,32,0,25,-2,1,1,22,6,186,0,30,2,47,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,8,0,0,-1,16,21/01/2015 06:00
21/01/2015,12AM-6PM,8,4,0,0,0,7,7,4,1,0,0,0,0,1,0,3,0,1,36,-3,-2,0,0,-1,-19,-5,-4,0,-1,0,0,0,0,0,-1,0,-6,-42,Wednesday,4,Jan,-6,407,2,41,0,32,2,27,5,6,-5,17,-12,174,0,30,2,49,0,0,1,2,0,0,-1,5,0,0,0,0,0,0,-1,7,0,0,1,17,21/01/2015 12:00
21/01/2015,6PM-12PM,2,3,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,3,27,-7,-5,0,0,0,-8,-1,-2,-1,0,0,0,0,0,0,-1,0,-2,-27,Wednesday,4,Jan,0,407,5,46,-2,30,-1,26,-5,1,1,18,5,179,0,30,-2,47,0,0,-1,1,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,17,21/01/2015 18:00
22/01/2015,12PM-6AM,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,10,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-5,Thursday,4,Jan,5,412,0,46,1,31,-1,25,3,4,0,18,2,181,0,30,0,47,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,17,22/01/2015 00:00
22/01/2015,6AM-12AM,4,2,0,0,0,8,1,0,2,0,0,0,0,0,0,1,0,1,19,-4,0,0,0,0,-4,0,0,-1,0,0,0,0,0,0,0,0,-1,-10,Thursday,4,Jan,9,421,1,47,0,31,1,26,0,4,0,18,4,185,0,30,2,49,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,17,22/01/2015 06:00
22/01/2015,12AM-6PM,4,0,0,0,1,18,3,1,0,0,0,0,0,0,0,2,0,1,30,-7,-7,0,0,0,-19,-4,0,-2,-1,0,0,0,0,0,-2,0,-4,-46,Thursday,4,Jan,-16,405,-1,46,1,32,0,26,-3,1,-3,15,-1,184,0,30,-7,42,0,0,-2,0,0,0,1,6,0,0,0,0,0,0,-1,6,0,0,0,17,22/01/2015 12:00
22/01/2015,6PM-12PM,4,2,0,0,0,4,2,2,1,0,0,0,0,0,0,1,0,1,17,-3,-2,0,0,0,-10,-3,-2,0,0,0,0,0,0,0,-1,0,0,-21,Thursday,4,Jan,-4,401,-1,45,0,32,0,26,1,2,1,16,-6,178,0,30,0,42,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,17,22/01/2015 18:00
23/01/2015,12PM-6AM,4,3,0,0,1,5,1,0,0,1,0,0,0,0,0,1,0,0,16,-3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-4,Friday,4,Jan,12,413,1,46,0,32,1,27,1,3,0,16,5,183,0,30,3,45,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,7,0,0,-1,16,23/01/2015 00:00
23/01/2015,6AM-12AM,0,5,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,16,-1,0,0,0,0,-14,-4,0,0,0,0,0,0,0,0,0,0,0,-19,Friday,4,Jan,-3,410,0,46,1,33,0,27,-1,2,1,17,-9,174,0,30,5,50,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,16,23/01/2015 06:00
23/01/2015,12AM-6PM,7,2,0,0,0,15,5,3,1,0,0,1,1,1,0,0,0,1,37,-4,-3,0,0,0,-22,-8,-3,-1,0,0,0,0,-1,0,-3,0,-4,-49,Friday,4,Jan,-12,398,-3,43,0,33,-3,24,3,5,-3,14,-7,167,1,31,-1,49,1,1,0,1,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,16,23/01/2015 12:00
23/01/2015,6PM-12PM,1,1,0,0,0,14,1,1,0,0,0,0,0,1,1,0,1,3,24,-5,-4,0,0,0,-8,-2,-1,0,0,0,0,0,0,0,-1,-1,-2,-24,Friday,4,Jan,0,398,-1,42,0,33,-1,23,-4,1,1,15,6,173,0,31,-3,46,0,1,0,1,0,0,0,7,1,1,0,0,0,0,0,7,0,0,1,17,23/01/2015 18:00
24/01/2015,12PM-6AM,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,11,-3,0,0,0,0,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,-7,Saturday,4,Jan,4,402,-1,41,-1,32,0,23,3,4,0,15,2,175,0,31,0,46,0,1,0,1,0,0,0,7,0,1,0,0,0,0,1,8,0,0,0,17,24/01/2015 00:00
24/01/2015,6AM-12AM,3,1,0,0,0,5,3,1,0,1,0,0,1,0,0,0,0,2,17,-5,-1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-9,Saturday,4,Jan,8,410,2,43,1,33,0,23,-2,2,2,17,4,179,1,32,0,46,0,1,0,1,0,0,0,7,0,1,0,0,0,0,0,8,0,0,0,17,24/01/2015 06:00
24/01/2015,12AM-6PM,3,2,0,0,0,13,1,2,0,2,0,0,2,0,0,2,0,0,27,-2,-6,0,0,0,-13,-8,-1,0,-2,0,0,0,-1,0,-2,0,-4,-39,Saturday,4,Jan,-12,398,-7,36,1,34,0,23,1,3,-4,13,0,179,2,34,-4,42,0,1,0,1,0,0,0,7,0,1,0,0,0,0,0,8,0,0,-1,16,24/01/2015 12:00
24/01/2015,6PM-12PM,3,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,1,17,-4,0,0,0,0,-6,-1,0,-1,0,0,0,-2,0,0,-1,0,0,-15,Saturday,4,Jan,2,400,-1,35,1,35,-1,22,-1,2,1,14,5,184,-2,32,0,42,0,1,-1,0,0,0,0,7,0,1,0,0,0,0,1,9,0,0,0,16,24/01/2015 18:00
25/01/2015,12PM-6AM,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,13,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-3,Sunday,5,Jan,10,410,0,35,0,35,0,22,2,4,2,16,3,187,0,32,3,45,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,9,0,0,0,16,25/01/2015 00:00
25/01/2015,6AM-12AM,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-4,Sunday,5,Jan,3,413,-1,34,0,35,1,23,-1,3,0,16,4,191,0,32,0,45,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,9,0,0,0,16,25/01/2015 06:00
25/01/2015,12AM-6PM,5,2,0,0,1,10,3,1,0,0,0,0,1,1,0,0,0,2,26,-3,-1,0,0,0,-8,-2,0,0,0,0,0,0,0,0,-2,0,-1,-17,Sunday,5,Jan,9,422,1,35,1,36,-2,21,2,5,1,17,2,193,1,33,1,46,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,9,0,0,1,17,25/01/2015 12:00
25/01/2015,6PM-12PM,5,2,0,0,0,9,2,0,0,0,0,0,1,1,1,0,0,0,21,-6,0,0,0,0,-3,-1,0,0,-1,0,0,0,0,-1,0,0,0,-12,Sunday,5,Jan,9,431,1,36,0,36,0,21,-1,4,0,17,6,199,1,34,2,48,0,1,0,0,0,0,0,8,0,1,0,0,0,0,-1,8,0,0,1,18,25/01/2015 18:00
26/01/2015,12PM-6AM,1,1,0,0,0,4,2,0,0,0,0,0,1,0,0,2,0,0,11,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-4,Monday,5,Jan,7,438,2,38,0,36,2,23,-1,3,0,17,4,203,-1,33,1,49,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,8,0,0,0,18,26/01/2015 00:00
26/01/2015,6AM-12AM,4,1,0,0,0,3,5,0,0,0,0,0,1,0,0,1,0,0,15,-2,0,0,0,0,-5,-1,0,0,0,0,0,0,-1,0,0,0,-1,-10,Monday,5,Jan,5,443,4,42,0,36,1,24,2,5,-1,16,-2,201,1,34,1,50,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,8,0,0,-1,17,26/01/2015 06:00
26/01/2015,12AM-6PM,2,5,0,0,1,19,3,1,0,0,0,3,1,1,0,0,0,1,37,-5,-2,0,0,-1,-30,-8,-1,0,0,0,0,0,0,0,0,0,-2,-49,Monday,5,Jan,-12,431,-5,37,0,36,0,24,-3,2,-1,15,-11,190,1,35,3,53,3,4,0,0,0,0,0,8,0,1,0,0,0,0,0,8,0,0,1,18,26/01/2015 12:00
26/01/2015,6PM-12PM,3,1,0,0,1,10,1,0,0,0,0,0,2,0,0,2,0,2,22,-3,-2,0,0,0,-10,-2,0,0,0,0,0,0,-1,0,-2,0,-2,-22,Monday,5,Jan,0,431,-1,36,0,36,0,24,0,2,0,15,0,190,2,37,-1,52,0,4,0,0,0,0,1,9,0,1,0,0,0,0,0,8,0,0,-1,17,26/01/2015 18:00
27/01/2015,12PM-6AM,5,2,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,14,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,-4,Tuesday,5,Jan,10,441,1,37,0,36,-1,23,4,6,0,15,3,193,1,38,2,54,0,4,0,0,0,0,0,9,0,1,0,0,0,0,0,8,0,0,0,17,27/01/2015 00:00
27/01/2015,6AM-12AM,3,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,12,-3,0,0,0,0,-2,-2,0,0,0,0,0,-2,-2,0,0,0,0,-11,Tuesday,5,Jan,1,442,1,38,1,37,0,23,0,6,0,15,1,194,-2,36,0,54,0,4,1,1,0,0,0,9,0,1,0,0,0,0,0,8,0,0,-1,16,27/01/2015 06:00
27/01/2015,12AM-6PM,5,3,0,0,1,15,7,2,0,0,0,0,3,3,0,0,0,5,44,-8,-5,0,0,-1,-25,-5,-2,-1,0,0,0,0,0,0,-1,0,-3,-51,Tuesday,5,Jan,-7,435,2,40,0,37,-1,22,-3,3,2,17,-10,184,3,39,-2,52,0,4,-1,0,0,0,0,9,0,1,0,0,0,0,0,8,0,0,3,19,27/01/2015 12:00
27/01/2015,6PM-12PM,3,3,0,0,1,14,6,0,0,0,0,1,1,0,0,0,0,3,32,-4,-3,0,0,-1,-4,0,0,0,-1,0,0,-2,0,0,0,0,0,-15,Tuesday,5,Jan,17,452,6,46,0,37,0,22,-1,2,3,20,10,194,-1,38,0,52,1,5,0,0,0,0,0,9,0,1,0,0,0,0,-1,7,0,0,0,19,27/01/2015 18:00
28/01/2015,12PM-6AM,2,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,12,-4,-1,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,-8,Wednesday,5,Jan,4,456,1,47,0,37,0,22,-2,0,0,20,5,199,0,38,0,52,0,5,0,0,0,0,-1,8,0,1,0,0,0,0,1,8,0,0,0,19,28/01/2015 00:00
28/01/2015,6AM-12AM,3,1,0,0,1,3,3,1,1,0,0,0,0,0,0,1,0,1,15,-2,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-4,Wednesday,5,Jan,11,467,3,50,1,38,1,23,1,1,1,21,2,201,0,38,0,52,0,5,1,1,0,0,1,9,0,1,0,0,0,0,0,8,0,0,0,19,28/01/2015 06:00
28/01/2015,12AM-6PM,6,3,0,0,1,13,2,0,0,0,0,0,0,0,0,1,0,0,26,-2,-7,0,0,-1,-24,-6,-5,0,-1,0,-2,0,0,0,-2,0,-5,-55,Wednesday,5,Jan,-29,438,-4,46,-5,33,-1,22,4,5,-5,16,-11,190,0,38,-4,48,-2,3,0,1,0,0,0,9,0,1,0,0,0,0,-1,7,0,0,0,19,28/01/2015 12:00
28/01/2015,6PM-12PM,1,2,0,0,1,11,5,2,0,1,0,0,0,0,0,0,0,4,27,-4,-1,0,0,0,-11,-1,-1,-1,0,0,0,0,0,0,-2,0,-1,-22,Wednesday,5,Jan,5,443,4,50,1,34,-2,20,-3,2,3,19,0,190,0,38,1,49,0,3,-1,0,0,0,1,10,0,1,0,0,0,0,1,8,0,0,0,19,28/01/2015 18:00
29/01/2015,12PM-6AM,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,11,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-3,Thursday,5,Jan,8,451,0,50,1,35,-1,19,2,4,0,19,4,194,2,40,0,49,0,3,0,0,0,0,0,10,0,1,0,0,0,0,0,8,0,0,0,19,29/01/2015 00:00
29/01/2015,6AM-12AM,1,4,0,0,1,4,5,2,0,0,0,0,2,0,0,0,0,1,20,-3,0,0,0,0,-7,-1,-4,0,0,0,0,0,0,0,0,0,0,-15,Thursday,5,Jan,5,456,4,54,-2,33,0,19,-2,2,1,20,-3,191,2,42,4,53,0,3,0,0,0,0,1,11,0,1,0,0,0,0,0,8,0,0,0,19,29/01/2015 06:00
29/01/2015,12AM-6PM,3,4,0,0,1,13,3,0,0,0,0,0,2,1,0,0,0,2,29,-3,-8,0,0,-3,-25,-9,-2,0,0,0,0,-5,0,0,-3,0,-5,-63,Thursday,5,Jan,-34,422,-6,48,-2,31,-3,16,0,2,-3,17,-12,179,-3,39,-4,49,0,3,0,0,0,0,-2,9,0,1,0,0,0,0,0,8,0,0,1,20,29/01/2015 12:00
29/01/2015,6PM-12PM,4,4,0,0,1,12,3,1,0,0,0,0,1,0,0,1,0,3,30,-2,-3,0,0,0,-9,-4,0,0,-1,0,0,0,0,0,0,0,0,-19,Thursday,5,Jan,11,433,-1,47,1,32,1,17,2,4,3,20,3,182,1,40,1,50,0,3,0,0,0,0,1,10,0,1,0,0,0,0,-1,7,0,0,0,20,29/01/2015 18:00
30/01/2015,12PM-6AM,1,2,0,0,1,7,1,1,0,0,0,0,1,1,0,0,0,0,15,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-2,Friday,5,Jan,13,446,1,48,1,33,0,17,0,4,0,20,7,189,1,41,2,52,0,3,0,0,0,0,1,11,0,1,0,0,0,0,0,7,0,0,0,20,30/01/2015 00:00
30/01/2015,6AM-12AM,3,2,0,0,0,4,5,0,0,0,0,0,2,0,0,0,0,2,18,-4,-3,0,0,0,-2,-2,0,0,0,0,0,-1,-3,0,-2,0,0,-17,Friday,5,Jan,1,447,3,51,0,33,-2,15,-1,3,2,22,2,191,1,42,-1,51,0,3,0,0,0,0,0,11,0,1,0,0,0,0,0,7,0,0,-3,17,30/01/2015 06:00
30/01/2015,12AM-6PM,7,11,0,0,0,10,7,4,0,1,0,0,2,0,0,0,0,2,44,-5,-8,0,0,-2,-27,-6,-2,0,-1,0,0,-3,-1,0,0,0,-2,-57,Friday,5,Jan,-13,434,1,52,2,35,0,15,2,5,0,22,-17,174,-1,41,3,54,0,3,0,0,0,0,-2,9,0,1,0,0,0,0,0,7,0,0,-1,16,30/01/2015 12:00
30/01/2015,6PM-12PM,5,5,0,0,0,11,2,1,0,0,0,1,1,0,0,0,0,1,27,-4,-6,0,0,0,-8,-4,0,0,0,0,0,0,0,0,-1,0,-4,-27,Friday,5,Jan,0,434,-2,50,1,36,-1,14,1,6,-3,19,3,177,1,42,-1,53,1,4,0,0,0,0,0,9,0,1,0,0,0,0,0,7,0,0,0,16,30/01/2015 18:00
31/01/2015,12PM-6AM,5,2,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,14,-1,0,0,0,-1,-2,0,0,0,0,0,0,-1,0,0,0,0,0,-5,Saturday,5,Jan,9,443,1,51,1,37,0,14,4,10,1,20,2,179,-1,41,2,55,0,4,0,0,0,0,-1,8,0,1,0,0,0,0,0,7,0,0,0,16,31/01/2015 00:00
31/01/2015,6AM-12AM,6,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,1,15,-5,-1,0,0,0,-3,-2,0,0,-1,0,0,-2,0,0,0,0,0,-14,Saturday,5,Jan,1,444,0,51,1,38,0,14,1,11,1,21,0,179,-2,39,0,55,0,4,0,0,0,0,1,9,0,1,0,0,0,0,-1,6,0,0,0,16,31/01/2015 06:00
31/01/2015,12AM-6PM,2,2,0,0,0,10,3,2,0,0,0,1,3,0,0,1,0,0,24,-7,-3,0,0,0,-12,-10,0,0,0,0,0,0,0,0,0,0,-2,-34,Saturday,5,Jan,-10,434,-7,44,2,40,1,15,-5,6,-2,19,-2,177,3,42,-1,54,1,5,0,0,0,0,0,9,0,1,0,0,0,0,0,6,0,0,0,16,31/01/2015 12:00
31/01/2015,6PM-12PM,2,1,0,0,0,9,2,1,0,0,0,0,5,0,0,0,0,0,20,-5,-2,0,0,0,-2,-4,0,0,0,0,-1,-1,0,0,-2,0,-2,-19,Saturday,5,Jan,1,435,-2,42,1,41,-2,13,-3,3,-2,17,7,184,4,46,-1,53,-1,4,0,0,0,0,0,9,0,1,0,0,0,0,0,6,0,0,0,16,31/01/2015 18:00
01/02/2015,12PM-6AM,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,7,-1,0,0,0,0,-2,-1,0,0,0,0,0,-3,0,0,0,0,0,-7,Sunday,1,Feb,0,435,-1,41,1,42,1,14,0,3,0,17,0,184,-3,43,1,54,0,4,0,0,0,0,1,10,0,1,0,0,0,0,0,6,0,0,0,16,01/02/2015 00:00
01/02/2015,6AM-12AM,5,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1,0,2,16,-5,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-1,0,-1,-9,Sunday,1,Feb,7,442,3,44,0,42,0,14,0,3,1,18,2,186,0,43,0,54,0,4,0,0,0,0,0,10,0,1,0,0,0,0,0,6,0,0,1,17,01/02/2015 06:00
01/02/2015,12AM-6PM,5,3,0,0,0,8,3,0,0,0,0,1,2,0,1,2,0,2,27,-3,-5,0,0,0,-7,-8,-1,0,0,0,-1,-1,-1,0,0,0,-1,-28,Sunday,1,Feb,-1,441,-5,39,-1,41,2,16,2,5,1,19,1,187,1,44,-2,52,0,4,0,0,0,0,0,10,1,2,0,0,0,0,0,6,0,0,-1,16,01/02/2015 12:00
01/02/2015,6PM-12PM,6,2,0,0,1,9,2,3,0,0,0,0,0,0,0,0,0,2,25,-7,0,0,0,0,-5,-1,0,0,0,0,0,0,-1,0,0,0,0,-14,Sunday,1,Feb,11,452,1,40,3,44,0,16,-1,4,2,21,4,191,0,44,2,54,0,4,0,0,0,0,1,11,0,2,0,0,0,0,0,6,0,0,-1,15,01/02/2015 18:00
02/02/2015,12PM-6AM,2,2,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-2,Monday,1,Feb,9,461,2,42,0,44,0,16,2,6,0,21,3,194,1,45,2,56,0,4,0,0,0,0,0,11,0,2,0,0,0,0,0,6,0,0,-1,14,02/02/2015 00:00
02/02/2015,6AM-12AM,5,1,0,0,0,6,4,1,1,0,0,0,1,1,0,0,0,1,21,-7,0,0,0,0,-2,0,0,0,0,0,0,0,-1,0,-1,0,-1,-12,Monday,1,Feb,9,470,4,46,1,45,-1,15,-2,4,0,21,4,198,1,46,1,57,0,4,1,1,0,0,0,11,0,2,0,0,0,0,0,6,0,0,0,14,02/02/2015 06:00
